transformation,replica,state,frame,distance,angle1,angle2,torsion1,torsion2,torsion3,arc_length1,arc_length2,d0
CHEMBL1078774~CHEMBL1078691,replica-2,0,2,14.603166,61.19127,57.130154,-99.55249,-67.43927,-132.41757,15.596022,14.560952,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,3,14.537669,71.09739,55.65223,-100.826256,-66.197296,-140.01112,18.039553,14.12065,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,4,15.191551,68.30003,61.360413,-96.4159,-66.826004,-149.05536,18.109247,16.269258,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,5,14.521609,75.899666,50.629078,-91.41283,-63.139706,-130.9667,19.236761,12.831934,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,6,15.084777,77.14234,52.611477,-80.77336,-71.67966,-151.34196,20.309961,13.851498,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,7,14.444674,62.441944,57.46764,-91.51678,-64.00759,-145.39963,15.742059,14.488001,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,8,14.663574,68.64179,56.61268,-94.024155,-68.73746,-135.35384,17.567331,14.4887495,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,9,14.707266,70.526,56.960117,-86.0587,-69.71967,-148.36823,18.103334,14.621104,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,10,14.739066,81.86938,51.861317,-98.99413,-60.447258,-166.1579,21.060505,13.341076,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,11,14.612495,66.2204,56.37981,-78.03488,-60.360744,-147.86275,16.888596,14.37889,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,12,14.509771,80.20846,54.104866,-92.19372,-82.01614,-143.29062,20.312252,13.701694,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,13,14.8052025,60.981194,48.626858,-91.05916,-69.00965,-158.11946,15.757511,12.565157,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,14,14.644786,64.91839,59.342903,-94.88378,-62.174297,-150.50491,16.593122,15.16803,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,15,14.470949,67.17778,51.98796,-103.81137,-72.0723,-150.32443,16.966803,13.130376,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,16,14.927811,65.81449,57.156883,-111.88536,-66.77492,-147.87329,17.147272,14.891623,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,17,14.5431185,69.675964,52.115135,-92.57228,-93.48638,-164.91194,17.685522,13.22814,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,18,14.475951,66.07745,56.23547,-94.1284,-86.21215,-157.0701,16.694666,14.20806,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,19,14.6540365,70.63799,58.88827,-75.54792,-55.330063,-126.41522,18.066458,15.061335,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,20,14.157037,60.38118,53.930267,-98.823685,-77.6612,-144.11795,14.919399,13.325462,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,21,14.869724,69.60356,54.097057,-96.329796,-68.58749,-144.25214,18.06391,14.039574,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,22,14.631241,76.79805,56.739677,-114.01226,-82.08619,-147.8316,19.611404,14.489232,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,23,14.55614,68.05581,57.71031,-94.53317,-60.077854,-127.66535,17.289753,14.661452,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,0,24,14.888098,69.45688,53.05082,-89.1295,-71.24242,-147.0847,18.048115,13.78506,14.675823450088501
CHEMBL1078774~CHEMBL1078691,replica-2,24,0,16.211622,56.695644,45.139984,-121.80633,-82.80744,-142.90642,16.041817,12.772186,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,1,16.41341,63.07076,53.225197,-128.36292,-89.13485,-155.7747,18.067757,15.247318,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,2,16.17933,62.618103,49.24552,-114.97105,-75.59722,-173.95227,17.682262,13.906077,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,3,16.132404,54.214943,49.37177,-103.741394,-87.40266,-138.8083,15.264953,13.901292,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,4,16.565182,59.517048,53.218956,-107.44525,-83.325714,-143.63281,17.207388,15.386503,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,5,16.496605,44.84696,48.808445,-129.02632,-66.997574,-132.53378,12.912339,14.052931,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,6,16.432468,45.825035,44.636826,-120.94021,-85.10193,-158.85597,13.142651,12.801872,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,7,16.140068,40.200493,45.736145,-141.4531,-68.162506,-150.12134,11.324371,12.88375,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,8,16.210814,59.93618,54.094883,-103.83111,-101.25697,-140.60548,16.957867,15.305178,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,9,16.83013,51.532024,51.114998,-89.36499,-79.984535,-148.46347,15.137077,15.01458,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,10,16.263948,39.76668,45.92198,-137.34819,-93.98663,-164.14014,11.288149,13.035388,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,11,16.387865,52.559025,53.36362,-140.1578,-87.332085,-149.86305,15.033048,15.26318,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,12,16.39363,54.01552,49.353916,-129.6983,-81.49345,-150.37195,15.4550705,14.121281,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,13,16.570597,41.214703,51.949062,-138.64742,-96.13918,-153.18666,11.919765,15.024265,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,14,16.897232,50.021122,52.031826,-105.867165,-88.086205,-155.86122,14.751846,15.344827,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,15,16.329964,54.310726,50.754112,-113.26818,-74.95183,-153.99582,15.479188,14.465512,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,16,16.127993,62.921978,53.601913,-118.924576,-76.057625,-150.30301,17.71169,15.088219,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,17,16.110119,50.473984,49.767765,-116.67314,-71.25886,-155.0094,14.192003,13.993432,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,18,16.41188,37.449238,53.337315,-119.34104,-78.35733,-152.15816,10.72701,15.278012,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,19,16.12946,48.74608,49.16823,-131.12483,-81.21044,-149.03238,13.722614,13.8414545,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,20,16.373844,47.14685,52.563366,-93.68491,-88.390976,-154.07744,13.473508,15.021427,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,21,16.548765,68.2074,45.11227,-102.55944,-83.16394,-141.01718,19.700373,13.029797,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,22,16.460268,52.441696,44.8789,-99.8965,-76.41089,-144.14922,15.065758,12.893073,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,23,16.44737,53.49853,49.02453,-124.651695,-90.35235,-139.37427,15.35733,14.073018,16.350362300872803
CHEMBL1078774~CHEMBL1078691,replica-2,24,24,15.964636,39.33223,52.21091,-104.26567,-88.03721,-145.38416,10.959353,14.547811,16.350362300872803
CHEMBL1082249~CHEMBL1077227,replica-2,0,0,18.528421,52.95253,84.04645,13.012686,-17.81753,49.079395,17.123894,27.179106,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,1,18.673399,61.752453,79.2085,-3.0465493,-1.8173627,37.25704,20.125883,25.815025,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,2,18.528873,47.959206,78.169815,2.5987284,-27.11471,53.620758,15.50952,25.279324,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,3,18.036655,58.93644,81.89161,19.53594,-13.64998,57.21122,18.553133,25.7794,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,4,18.735535,61.564476,77.279655,7.727705,-19.196754,48.141426,20.131386,25.270197,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,5,18.63955,60.964027,81.21882,-21.61041,3.7497675,51.80352,19.832909,26.422228,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,6,18.905045,70.36991,82.712395,15.846768,-5.4977965,43.663322,23.218922,27.291391,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,7,18.388302,53.21254,84.378105,13.469691,-6.506416,41.860817,17.07784,27.080006,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,8,18.73428,57.585526,76.6876,-9.628213,-0.47595394,57.65268,18.829018,25.074915,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,9,18.249819,61.0305,73.272224,-0.93907183,-2.5482612,72.92456,19.4394,23.338627,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,10,18.48331,74.96096,79.59131,-13.417531,-25.071514,60.92416,24.182003,25.675728,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,11,18.783157,55.38638,80.50118,2.0408547,-11.9898615,58.691494,18.157204,26.390537,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,12,18.66274,64.24629,76.92708,5.1346307,-25.187035,60.041775,20.926704,25.057169,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,13,18.541126,59.616043,79.10238,4.288123,-12.882332,62.476894,19.291971,25.597824,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,14,18.580935,49.383484,75.00429,2.0314512,-5.783279,53.28609,16.01499,24.323776,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,15,18.404676,58.52024,77.58069,5.992322,-0.9587762,60.389008,18.798,24.92064,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,16,18.519781,56.306828,80.003006,-15.652418,9.500461,57.633507,18.20012,25.859463,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,17,18.455732,60.37856,77.82441,5.1230154,-13.283895,61.536766,19.448736,25.068277,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,18,18.682201,63.132996,79.679214,-10.825569,-12.07456,51.083233,20.585518,25.980675,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,19,18.52751,63.13467,76.98701,-11.172011,-10.863402,64.57217,20.415607,24.894985,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,20,18.682467,65.197914,77.78867,-0.77182937,-11.682049,57.7168,21.259119,25.364597,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,21,18.191381,57.250313,78.4478,-2.4479234,-10.116854,62.242798,18.176945,24.907137,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,22,18.214443,63.61596,78.558304,5.9653025,-0.40215358,60.997196,20.22364,24.973843,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,23,18.397495,68.69792,82.791046,0.39440486,-13.667097,45.179634,22.058687,26.583944,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,0,24,18.538301,55.110435,79.289764,8.380953,-31.84121,67.01741,17.831223,25.654552,18.488787412643433
CHEMBL1082249~CHEMBL1077227,replica-2,24,0,19.156391,58.06076,64.55778,2.8366108,-79.93086,103.66748,19.412157,21.584381,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,1,18.90682,57.158592,66.169685,11.671022,-69.50793,95.149956,18.86155,21.835087,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,2,19.312138,50.258526,65.26231,12.440899,-89.96394,71.376465,16.940159,21.99734,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,3,19.066463,58.268032,58.630665,-2.1897638,-87.78901,74.86353,19.390001,19.510677,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,4,19.18584,66.88997,70.20501,19.318384,-94.54222,84.184395,22.398514,23.508574,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,5,18.999363,65.74896,66.10137,-13.430688,-74.6596,91.99203,21.802448,21.91931,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,6,19.421412,67.79465,64.14223,23.450197,-69.194435,86.84876,22.980188,21.742134,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,7,18.852413,67.22521,65.28576,6.979452,-84.460815,85.027466,22.11956,21.48141,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,8,18.841253,72.78365,62.13238,6.1055346,-82.792076,83.64802,23.934315,20.43173,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,9,19.196383,58.439556,66.723,-3.7546134,-75.61592,90.95034,19.579594,22.35488,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,10,18.878187,60.977444,61.05054,12.604318,-76.42574,86.29001,20.091246,20.11533,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,11,19.025875,54.960632,65.40492,4.564492,-86.66393,75.535706,18.250456,21.71863,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,12,19.04695,58.335327,64.59232,7.8240056,-93.51632,75.69962,19.392529,21.472553,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,13,19.17157,64.664696,60.961807,11.8043785,-76.15309,83.0607,21.63726,20.398249,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,14,19.16568,54.462044,60.98542,5.406115,-78.11736,77.00253,18.217783,20.39988,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,15,19.292599,72.893456,62.232258,5.0230436,-75.74539,100.84987,24.544638,20.954807,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,16,18.886969,53.45732,66.0725,30.394888,-81.17767,81.46127,17.62166,21.780127,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,17,19.019707,61.436604,63.40936,7.5827293,-93.49232,88.118385,20.39428,21.049149,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,18,18.557545,63.598324,63.927032,13.971251,-84.30606,92.265625,20.598877,20.705343,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,19,19.055386,56.423264,64.82892,21.987492,-49.047234,59.261658,18.765205,21.560751,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,20,19.067005,57.984337,63.273705,-3.385451,-80.417435,74.49175,19.296144,21.05635,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,21,19.10198,56.777557,62.171967,0.89217275,-85.38533,86.07651,18.929209,20.727665,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,22,19.274303,59.145485,59.8869,4.565222,-69.05571,93.03459,19.896544,20.145956,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,23,18.973164,56.35763,66.35865,10.773831,-63.437206,76.781364,18.662502,21.97428,19.108155965805054
CHEMBL1082249~CHEMBL1077227,replica-2,24,24,19.091457,64.44677,67.782036,7.5638404,-79.07304,96.26254,21.47423,22.58557,19.108155965805054
CHEMBL1086409~CHEMBL1084431,replica-2,0,0,18.588303,58.36907,107.69105,-131.41747,97.21378,-39.598877,18.936506,34.937893,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,1,18.544046,55.138805,106.63187,-120.077515,107.13297,-32.761227,17.845932,34.5119,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,2,18.647644,70.63961,109.331375,-125.453224,95.57062,-29.841356,22.990564,35.583294,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,3,18.580105,62.906166,102.86303,-143.09796,97.1735,-37.04275,20.399464,33.356834,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,4,18.487762,54.763298,107.37362,-125.90845,93.82197,-15.144238,17.6706,34.646496,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,5,18.554165,63.84576,103.34252,-125.24343,111.74315,-38.02517,20.675253,33.465538,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,6,18.528091,61.88873,105.742355,-122.94985,114.88846,-37.21558,20.013342,34.19456,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,7,18.569197,62.424137,107.86126,-128.8371,104.87638,-38.111683,20.231264,34.957146,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,8,18.503382,67.998505,104.41321,-137.20187,110.11003,-34.2095,21.959772,33.719715,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,9,18.431124,64.57741,105.12349,-134.92079,99.65316,-18.48574,20.773506,33.816525,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,10,18.45384,55.86727,107.867,-163.62614,103.12126,-32.675667,17.993746,34.74183,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,11,18.765663,58.732197,103.66858,-124.06989,92.59414,-8.778614,19.236122,33.953804,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,12,18.310253,61.582767,111.69284,-121.60969,100.24932,-48.14707,19.680264,35.69415,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,13,18.39154,67.38672,108.642044,-120.42916,113.94511,-26.5852,21.63066,34.87333,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,14,18.4284,74.320465,110.67764,-131.37961,102.61673,-30.618519,23.904156,35.597942,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,15,18.525736,57.496452,109.844215,-128.1627,107.195564,-34.699104,18.59062,35.516487,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,16,18.699427,65.548584,104.07975,-132.35161,98.25097,-31.230078,21.392864,33.96815,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,17,18.650654,48.40502,107.72525,-132.0044,125.30466,-35.33371,15.756576,35.06622,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,18,18.291931,54.546154,105.84653,-120.80654,100.27724,-32.838688,17.4141,33.791973,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,19,18.393585,53.26021,107.333435,-141.9182,88.953865,-47.754234,17.098051,34.457104,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,20,18.680183,65.502174,110.2695,-127.587814,99.650116,-68.378525,21.35572,35.95124,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,21,18.781141,71.2368,102.91187,-146.42882,73.21998,-40.622776,23.350906,33.733765,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,22,18.766132,56.161816,105.12311,-119.75414,105.334885,-38.74444,18.394724,34.431053,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,23,18.619259,55.897522,109.314224,-122.31825,112.8435,-37.089825,18.16487,35.523556,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,0,24,18.294712,72.58369,106.61146,-141.65979,95.68265,-25.83559,23.176188,34.04135,18.5406231880188
CHEMBL1086409~CHEMBL1084431,replica-2,24,0,18.353378,56.985497,58.006344,-137.26921,60.517525,132.32077,18.253986,18.580992,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,1,18.306862,47.80085,61.790264,-136.65483,36.679283,136.1232,15.273089,19.742916,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,2,18.598692,27.351313,58.204155,-128.57071,65.56259,121.864044,8.878466,18.893559,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,3,18.454765,48.261806,63.744408,-131.28113,51.979454,134.82997,15.544955,20.531845,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,4,18.329903,64.26358,60.445126,-139.02179,57.111256,121.789894,20.559021,19.337433,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,5,18.36249,44.814835,62.780983,-131.15912,83.06961,130.08882,14.362523,20.12042,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,6,18.179062,50.11759,58.216114,-130.06114,41.523655,114.565186,15.901534,18.47107,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,7,18.179642,52.48903,57.150364,-123.103714,48.770252,132.54436,16.654486,18.133503,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,8,18.112919,64.673416,62.15669,-116.036964,56.00799,119.03329,20.445211,19.6496,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,9,18.347227,45.53938,60.59304,-130.94229,62.655663,139.98889,14.582598,19.403074,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,10,18.138535,46.665974,59.313282,-142.25072,59.239433,129.4147,14.773381,18.77723,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,11,17.993725,65.550026,60.04344,-142.46194,74.24737,145.83598,20.585968,18.856627,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,12,18.585007,53.027805,64.98111,-134.17343,60.33742,130.80826,17.200605,21.077894,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,13,18.111847,47.577847,56.815502,-144.6585,58.74225,116.807205,15.039898,17.960026,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,14,18.300728,50.139935,62.637684,-126.305824,44.12139,135.13544,16.015093,20.006975,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,15,18.231197,58.225716,61.192703,-137.11325,55.299187,125.80102,18.527098,19.471176,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,16,18.400436,53.041183,60.00194,-149.15314,61.70191,123.22697,17.03408,19.269516,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,17,18.26145,62.73328,57.849613,-144.9668,52.428032,145.85776,19.994503,18.43797,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,18,18.028929,50.179104,59.88137,-137.09113,48.217922,112.56271,15.789566,18.842522,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,19,18.418999,47.287632,62.595432,-127.608864,46.414375,143.09454,15.201657,20.12269,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,20,18.093359,60.168224,58.71571,-150.31259,45.051617,127.015114,19.000444,18.541756,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,21,18.036936,50.128635,59.56216,-122.372185,62.631516,126.58615,15.780691,18.7504,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,22,17.806555,43.08092,58.92504,-116.37501,49.748577,141.47742,13.388818,18.3129,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,23,18.34652,60.923115,61.533436,-127.3219,58.836514,145.40945,19.508018,19.703447,18.2747745513916
CHEMBL1086409~CHEMBL1084431,replica-2,24,24,18.203407,60.00786,61.650448,-109.06692,33.73964,129.48834,19.06506,19.586927,18.2747745513916
CHEMBL1089393~CHEMBL1085895,replica-2,0,0,18.65987,60.474945,114.105385,-143.35919,110.720146,-24.199032,19.69525,37.161404,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,1,18.483852,55.26346,111.64069,-131.53384,103.16323,-41.566303,17.828217,36.015743,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,2,18.154064,71.45565,113.63175,-121.73736,106.73974,-40.048996,22.640593,36.004017,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,3,18.512535,54.126537,111.01856,-123.961845,93.257706,-27.074877,17.488539,35.870617,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,4,18.424751,59.80451,113.49186,-132.648,92.26308,-42.80151,19.23149,36.49587,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,5,18.58533,65.29848,116.65168,-111.625145,98.35498,-41.690517,21.181206,37.83891,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,6,18.439787,54.885067,108.91684,-136.70486,122.73469,-44.114452,17.663935,35.05325,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,7,18.629585,49.7498,110.243256,-128.72496,102.56617,-39.69772,16.176027,35.84533,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,8,18.702797,58.57914,109.15227,-132.91518,89.68299,-12.428642,19.121717,35.630074,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,9,18.543102,64.14615,105.79693,-138.72568,96.574394,-38.782616,20.760141,34.239925,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,10,18.398129,58.183506,113.52551,-135.27036,96.98347,-37.167908,18.683184,36.45394,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,11,18.500505,62.543976,109.55311,-135.85306,122.9138,-33.115505,20.19512,35.374123,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,12,18.37736,66.46009,113.03041,-140.67216,90.22449,-31.629845,21.31677,36.253986,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,13,18.609146,55.15464,111.3964,-126.5548,102.27169,-28.652586,17.913723,36.180534,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,14,18.708008,57.31981,110.66974,-123.10211,109.40839,-30.350082,18.715853,36.13548,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,15,18.310112,62.19543,113.73524,-132.39752,108.1332,-28.399536,19.875902,36.34657,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,16,18.694637,64.10253,113.04923,-131.64969,99.671265,-21.540886,20.915565,36.88604,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,17,18.45373,77.32094,110.54892,-115.26384,92.80804,-27.552006,24.903399,35.60541,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,18,18.58354,63.085712,110.25178,-129.06148,104.7682,-21.085716,20.46147,35.7595,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,19,18.486675,58.998756,112.24145,-121.72829,113.415115,-30.54138,19.036146,36.21508,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,20,18.343956,56.93429,110.743866,-142.67918,124.62276,-28.36226,18.228222,35.456024,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,21,18.448622,61.37092,103.93388,-119.02769,89.95484,-37.884937,19.76077,33.465588,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,22,18.604763,62.2004,115.63748,-120.234116,102.50991,-17.55181,20.197365,37.549152,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,23,18.302877,61.043015,107.18924,-143.7342,110.34724,-24.582539,19.499914,34.241116,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,0,24,18.58356,51.545494,115.40341,-129.11856,93.88727,-42.542835,16.718489,37.43044,18.49690318107605
CHEMBL1089393~CHEMBL1085895,replica-2,24,0,18.131844,54.964985,57.65353,-143.33644,48.098198,120.206314,17.39424,18.245058,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-2,24,1,18.525532,48.448452,62.26084,-145.3579,66.20727,119.40224,15.664911,20.130894,18.28869938850403
CHEMBL1089393~CHEMBL1085895,replica-2,24,2,17.9259,62.636536,59.94113,-119.57115,66.44574,127.69997,19.59684,18.75354,18.28869938850403
